ICAO,llegada_punto,salida_punto,despegue,tiempo_espera,aircraft_type,llegada_lon,llegada_lat,salida_lon,salida_lat,holding_point,parado,runway,fecha_despegue,hora_despegue
342189,2024-11-27 10:56:29.692,2024-11-27 10:59:48.826,2024-11-27 11:01:52.492,322.8,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49249810687566,-3.5757532986727627,40.49267267776748,Z4,True,18R/36L,2024-11-27,11
346456,2024-11-27 10:58:08.861,2024-11-27 10:58:30.701,2024-11-27 11:03:29.289,320.428,Heavy (larger than 136000 kg),-3.572913083163175,40.491834737486755,-3.5734904896129263,40.491834737486755,Z3,False,18R/36L,2024-11-27,11
34134d,2024-11-27 11:04:41.799,2024-11-27 11:04:47.141,2024-11-27 11:05:25.175,43.376,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.49941635131836,-3.5603661970658735,40.49948094254833,Y1,False,18L/36R,2024-11-27,11
347453,2024-11-27 11:00:30.080,2024-11-27 11:04:25.766,2024-11-27 11:05:45.753,315.673,Medium 2 (between 34000 kg to 136000 kg),-3.5763092041015625,40.49250411987305,-3.575775146484375,40.49267578125,Z4,True,18R/36L,2024-11-27,11
405b66,2024-11-27 11:01:15.100,2024-11-27 11:05:41.245,2024-11-27 11:07:14.133,359.033,Medium 2 (between 34000 kg to 136000 kg),-3.5761566162109375,40.49176025390625,-3.575653076171875,40.49198913574219,Z2,True,18R/36L,2024-11-27,11
342107,2024-11-27 11:07:11.659,2024-11-27 11:07:19.887,2024-11-27 11:08:18.787,67.128,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49943923950195,-3.5603790283203125,40.499507904052734,Y1,False,18L/36R,2024-11-27,11
345385,2024-11-27 11:07:11.865,2024-11-27 11:07:20.131,2024-11-27 11:08:45.311,93.446,Medium 2 (between 34000 kg to 136000 kg),-3.5762939453125,40.49252700805664,-3.5755036093971944,40.49275414418366,Z4,False,18R/36L,2024-11-27,11
344195,2024-11-27 11:09:36.522,2024-11-27 11:09:41.925,2024-11-27 11:10:22.305,45.783,Medium 2 (between 34000 kg to 136000 kg),-3.5609130859375,40.49941635131836,-3.560302734375,40.49949645996094,Y1,False,18L/36R,2024-11-27,11
342059,2024-11-27 11:10:26.864,2024-11-27 11:10:32.584,2024-11-27 11:11:53.268,86.404,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49943439031051,-3.5603661970658735,40.499492580607786,Y1,False,18L/36R,2024-11-27,11
347344,2024-11-27 11:11:03.856,2024-11-27 11:11:15.922,2024-11-27 11:13:03.514,119.658,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49943439031051,-3.5603661970658735,40.49950421866724,Y1,False,18L/36R,2024-11-27,11
34324e,2024-11-27 11:14:06.157,2024-11-27 11:14:15.101,2024-11-27 11:15:21.562,75.405,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49943439031051,-3.5603505914861504,40.499515856726696,Y1,False,18L/36R,2024-11-27,11
4009c7,2024-11-27 11:12:58.783,2024-11-27 11:13:08.808,2024-11-27 11:15:44.556,165.773,Medium 2 (between 34000 kg to 136000 kg),-3.5729217529296875,40.49186325073242,-3.5736541748046875,40.49186325073242,Z3,False,18R/36L,2024-11-27,11
780aac,2024-11-27 11:15:24.334,2024-11-27 11:15:35.016,2024-11-27 11:16:41.713,77.379,Heavy (larger than 136000 kg),-3.560943603515625,40.49943923950195,-3.5603661970658735,40.499492580607786,Y1,False,18L/36R,2024-11-27,11
345388,2024-11-27 11:15:08.456,2024-11-27 11:15:50.837,2024-11-27 11:17:10.445,121.989,Medium 2 (between 34000 kg to 136000 kg),-3.5763092041015625,40.49250411987305,-3.5757532986727627,40.492661039708025,Z4,True,18R/36L,2024-11-27,11
345686,2024-11-27 11:16:13.229,2024-11-27 11:16:58.900,2024-11-27 11:18:46.642,153.413,Medium 2 (between 34000 kg to 136000 kg),-3.576324462890625,40.492549896240234,-3.5758209228515625,40.492733001708984,Z4,True,18R/36L,2024-11-27,11
347501,2024-11-27 11:17:25.732,2024-11-27 11:18:34.781,2024-11-27 11:20:18.089,172.357,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49252138299457,-3.575768904252486,40.49267267776748,Z4,True,18R/36L,2024-11-27,11
342104,2024-11-27 11:23:22.057,2024-11-27 11:23:31.876,2024-11-27 11:24:34.123,72.066,Medium 2 (between 34000 kg to 136000 kg),-3.5763092041015625,40.492515563964844,-3.5756908763538706,40.49269595388638,Z4,False,18R/36L,2024-11-27,11
3c79c9,2024-11-27 11:24:43.504,2024-11-27 11:24:50.441,2024-11-27 11:25:29.560,46.056,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49942275225106,-3.5603661970658735,40.49950421866724,Y1,False,18L/36R,2024-11-27,11
4ca63a,2024-11-27 11:24:32.168,2024-11-27 11:24:47.669,2024-11-27 11:26:25.086,112.918,Medium 2 (between 34000 kg to 136000 kg),-3.572913083163175,40.49186965166512,-3.573577880859375,40.49187469482422,Z3,False,18R/36L,2024-11-27,11
3415ce,2024-11-27 11:26:51.941,2024-11-27 11:26:57.805,2024-11-27 11:28:08.986,77.045,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49945068359375,-3.5603790283203125,40.49951934814453,Y1,False,18L/36R,2024-11-27,11
3e3ee4,2024-11-27 11:25:24.020,2024-11-27 11:26:16.530,2024-11-27 11:29:09.185,225.165,Light (less than 7000 kg),-3.5761278325861148,40.491741633011124,-3.5756378173828125,40.491966247558594,Z2,True,18R/36L,2024-11-27,11
4ba92f,2024-11-27 11:28:57.688,2024-11-27 11:29:06.166,2024-11-27 11:30:02.634,64.946,Heavy (larger than 136000 kg),-3.5609130859375,40.49946212768555,-3.5603790283203125,40.499542236328125,Y1,False,18L/36R,2024-11-27,11
347646,2024-11-27 11:30:21.944,2024-11-27 11:30:27.832,2024-11-27 11:33:13.759,171.815,Medium 2 (between 34000 kg to 136000 kg),-3.5760498046875,40.49182891845703,-3.5756128484552554,40.49198603225967,Z2,False,18R/36L,2024-11-27,11
342105,2024-11-27 11:30:40.429,2024-11-27 11:33:16.229,2024-11-27 11:36:24.873,344.444,Medium 2 (between 34000 kg to 136000 kg),-3.576324462890625,40.49256134033203,-3.575768904252486,40.49271923000529,Z4,True,18R/36L,2024-11-27,11
3472c9,2024-11-27 11:35:12.668,2024-11-27 11:35:23.997,2024-11-27 11:36:59.984,107.316,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49946212768555,-3.5603790283203125,40.49951934814453,Y1,False,18L/36R,2024-11-27,11
34520c,2024-11-27 11:37:23.727,2024-11-27 11:37:51.602,2024-11-27 11:38:55.245,91.518,Heavy (larger than 136000 kg),-3.5729442943226206,40.49189292778403,-3.5735015869140625,40.491886138916016,Z3,False,18R/36L,2024-11-27,11
34660b,2024-11-27 11:38:21.857,2024-11-27 11:38:27.289,2024-11-27 11:38:59.550,37.693,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.499473571777344,-3.5603485107421875,40.49953079223633,Y1,False,18L/36R,2024-11-27,11
39bda7,2024-11-27 11:38:45.029,2024-11-27 11:38:56.405,2024-11-27 11:40:26.071,101.042,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49942275225106,-3.5603485107421875,40.499507904052734,Y1,False,18L/36R,2024-11-27,11
c04fd7,2024-11-27 11:39:22.626,2024-11-27 11:39:31.118,2024-11-27 11:41:10.417,107.791,Heavy (larger than 136000 kg),-3.576143438165838,40.491834737486755,-3.5756752707741475,40.49205586061639,Z2,False,18R/36L,2024-11-27,11
3465c5,2024-11-27 11:39:31.534,2024-11-27 11:40:17.452,2024-11-27 11:42:03.647,152.113,Heavy (larger than 136000 kg),-3.560943603515625,40.499427795410156,-3.5603661970658735,40.499492580607786,Y1,True,18L/36R,2024-11-27,11
34628d,2024-11-27 11:38:55.588,2024-11-27 11:39:18.769,2024-11-27 11:43:30.188,274.6,Heavy (larger than 136000 kg),-3.5731003501198506,40.4918230994273,-3.5734904896129263,40.4918230994273,Z3,False,18R/36L,2024-11-27,11
7811a4,2024-11-27 11:41:05.257,2024-11-27 11:42:22.691,2024-11-27 11:44:08.891,183.634,Heavy (larger than 136000 kg),-3.560943603515625,40.499469304488876,-3.5603790283203125,40.49953079223633,Y1,True,18L/36R,2024-11-27,11
34520e,2024-11-27 11:45:00.906,2024-11-27 11:45:12.317,2024-11-27 11:46:39.994,99.088,Heavy (larger than 136000 kg),-3.5729217529296875,40.491886138916016,-3.5734904896129263,40.491881289724574,Z3,False,18R/36L,2024-11-27,11
49d05d,2024-11-27 11:42:55.703,2024-11-27 11:44:03.718,2024-11-27 11:46:51.798,236.095,Medium 1 (between 7000 kg and 34000 kg),-3.560943603515625,40.49942275225106,-3.560333251953125,40.49949645996094,Y1,True,18L/36R,2024-11-27,11
3c65cb,2024-11-27 11:45:05.051,2024-11-27 11:46:34.494,2024-11-27 11:48:28.743,203.692,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.49946212768555,-3.5603790283203125,40.49951934814453,Y1,True,18L/36R,2024-11-27,11
347259,2024-11-27 11:46:35.678,2024-11-27 11:46:45.442,2024-11-27 11:48:54.945,139.267,Heavy (larger than 136000 kg),-3.573022322221236,40.491881289724574,-3.57354736328125,40.49187469482422,Z3,False,18R/36L,2024-11-27,11
347259,2024-11-27 07:07:48.416,2024-11-27 07:07:57.335,2024-11-27 11:48:54.945,16866.529,Heavy (larger than 136000 kg),-3.5751446810635654,40.48545708090572,-3.57464599609375,40.485740661621094,LE,False,18R/36L,2024-11-27,11
4a2aac,2024-11-27 11:47:21.460,2024-11-27 11:48:44.283,2024-11-27 11:50:10.374,168.914,Medium 2 (between 34000 kg to 136000 kg),-3.5609123923561787,40.49952749478615,-3.5604705810546875,40.499610900878906,Y1,True,18L/36R,2024-11-27,11
495293,2024-11-27 11:47:08.963,2024-11-27 11:48:43.935,2024-11-27 11:51:20.758,251.795,Medium 2 (between 34000 kg to 136000 kg),-3.576174649325284,40.49184637554621,-3.575659665194425,40.492067498675844,Z2,True,18R/36L,2024-11-27,11
738051,2024-11-27 11:48:00.120,2024-11-27 11:50:14.546,2024-11-27 11:51:31.498,211.378,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.500343322753906,-3.5603661970658735,40.50041198730469,Y2,True,18L/36R,2024-11-27,11
44cdcf,2024-11-27 11:49:26.827,2024-11-27 11:49:39.184,2024-11-27 11:53:01.619,214.792,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.499469304488876,-3.5603818026455967,40.49952749478615,Y1,False,18L/36R,2024-11-27,11
34659a,2024-11-27 11:51:29.651,2024-11-27 11:51:38.903,2024-11-27 11:53:08.552,98.901,Heavy (larger than 136000 kg),-3.5730535333806817,40.49184637554621,-3.573521700772372,40.49184637554621,Z3,False,18R/36L,2024-11-27,11
3f6219,2024-11-27 11:52:33.032,2024-11-27 11:52:54.418,2024-11-27 11:57:05.907,272.875,High vortex aircraft,-3.5728974775834517,40.49050799870895,-3.573333740234375,40.490821838378906,Z1,False,18R/36L,2024-11-27,11
3f6219,2024-11-27 10:09:53.637,2024-11-27 10:10:07.415,2024-11-27 11:57:05.907,6432.27,High vortex aircraft,-3.537644472989169,40.4722013311871,-3.5369890386408023,40.47156123791711,KA6,False,18R/36L,2024-11-27,11
3f6219,2024-11-27 10:11:47.895,2024-11-27 10:11:49.794,2024-11-27 11:57:05.907,6318.012,High vortex aircraft,-3.5368017716841265,40.466556872351696,-3.5369110107421875,40.46649868205442,KA8,False,18R/36L,2024-11-27,11
34520f,2024-11-27 11:52:33.794,2024-11-27 11:52:56.516,2024-11-27 12:00:06.857,453.063,Heavy (larger than 136000 kg),-3.5729217529296875,40.49187469482422,-3.573486328125,40.49186325073242,Z3,False,18R/36L,2024-11-27,12
4d23a8,2024-11-27 12:00:56.173,2024-11-27 12:01:04.283,2024-11-27 12:02:08.590,72.417,Heavy (larger than 136000 kg),-3.5609283447265625,40.49943923950195,-3.5603349859064273,40.499515856726696,Y1,False,18L/36R,2024-11-27,12
ab10cb,2024-11-27 11:55:45.444,2024-11-27 11:56:24.585,2024-11-27 12:02:23.677,398.233,Heavy (larger than 136000 kg),-3.5728194496848364,40.49061274124404,-3.573334433815696,40.49082222631422,Z1,False,18R/36L,2024-11-27,12
344503,2024-11-27 11:59:18.835,2024-11-27 12:02:27.794,2024-11-27 12:04:43.529,324.694,Heavy (larger than 136000 kg),-3.5729217529296875,40.49186325073242,-3.5734904896129263,40.491858013605665,Z3,True,18R/36L,2024-11-27,12
345698,2024-11-27 11:55:14.305,2024-11-27 12:04:36.071,2024-11-27 12:08:48.269,813.964,Medium 2 (between 34000 kg to 136000 kg),-3.5763092041015625,40.49250411987305,-3.575768904252486,40.49267267776748,Z4,True,18R/36L,2024-11-27,12
4075fd,2024-11-27 12:03:48.288,2024-11-27 12:04:18.708,2024-11-27 12:10:46.293,418.005,Medium 2 (between 34000 kg to 136000 kg),-3.5729442943226206,40.49186965166512,-3.5734904896129263,40.49186965166512,Z3,False,18R/36L,2024-11-27,12
344297,2024-11-27 12:09:57.389,2024-11-27 12:10:02.502,2024-11-27 12:10:54.422,57.033,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49943439031051,-3.56036376953125,40.499507904052734,Y1,False,18L/36R,2024-11-27,12
3480c3,2024-11-27 12:10:47.317,2024-11-27 12:10:54.629,2024-11-27 12:13:02.930,135.613,Medium 2 (between 34000 kg to 136000 kg),-3.5760955810546875,40.49174880981445,-3.575592041015625,40.49198913574219,Z2,False,18R/36L,2024-11-27,12
3423c4,2024-11-27 12:14:55.285,2024-11-27 12:15:00.592,2024-11-27 12:15:41.073,45.788,Medium 2 (between 34000 kg to 136000 kg),-3.5609123923561787,40.49944602836997,-3.5603349859064273,40.49952749478615,Y1,False,18L/36R,2024-11-27,12
aa2ca9,2024-11-27 12:00:44.920,2024-11-27 12:14:10.955,2024-11-27 12:16:37.185,952.265,Heavy (larger than 136000 kg),-3.57281494140625,40.49061584472656,-3.573412461714311,40.49092696884931,Z1,False,18R/36L,2024-11-27,12
020139,2024-11-27 12:16:13.870,2024-11-27 12:16:26.827,2024-11-27 12:17:36.299,82.429,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49942275225106,-3.56036376953125,40.49949645996094,Y1,False,18L/36R,2024-11-27,12
346045,2024-11-27 12:15:27.407,2024-11-27 12:15:52.691,2024-11-27 12:18:45.371,197.964,Heavy (larger than 136000 kg),-3.57281494140625,40.490604400634766,-3.5733184814453125,40.49081039428711,Z1,False,18R/36L,2024-11-27,12
781133,2024-11-27 12:14:29.689,2024-11-27 12:19:00.859,2024-11-27 12:20:58.742,389.053,Heavy (larger than 136000 kg),-3.576171875,40.49184036254883,-3.5756440596147017,40.49199767031912,Z2,True,18R/36L,2024-11-27,12
4bc852,2024-11-27 12:20:01.558,2024-11-27 12:20:06.871,2024-11-27 12:21:00.986,59.428,Medium 2 (between 34000 kg to 136000 kg),-3.560896786776456,40.49944602836997,-3.56036376953125,40.49951934814453,Y1,False,18L/36R,2024-11-27,12
4cae61,2024-11-27 12:20:42.328,2024-11-27 12:20:48.837,2024-11-27 12:22:17.270,94.942,Medium 2 (between 34000 kg to 136000 kg),-3.5609130859375,40.49943923950195,-3.560333251953125,40.49949645996094,Y1,False,18L/36R,2024-11-27,12
346555,2024-11-27 12:15:34.496,2024-11-27 12:20:47.777,2024-11-27 12:23:10.823,456.327,Heavy (larger than 136000 kg),-3.572906494140625,40.491851806640625,-3.573516845703125,40.49184036254883,Z3,True,18R/36L,2024-11-27,12
4d2229,2024-11-27 12:22:49.389,2024-11-27 12:22:58.976,2024-11-27 12:24:05.089,75.7,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49944602836997,-3.5603661970658735,40.499515856726696,Y1,False,18L/36R,2024-11-27,12
46b823,2024-11-27 12:27:19.280,2024-11-27 12:27:25.279,2024-11-27 12:28:15.870,56.59,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.49945068359375,-3.5603505914861504,40.499515856726696,Y1,False,18L/36R,2024-11-27,12
4ca9d0,2024-11-27 12:27:47.724,2024-11-27 12:27:57.369,2024-11-27 12:29:46.098,118.374,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.499469304488876,-3.5603818026455967,40.49952749478615,Y1,False,18L/36R,2024-11-27,12
34644b,2024-11-27 12:16:28.672,2024-11-27 12:16:40.882,2024-11-27 12:29:53.357,804.685,Medium 2 (between 34000 kg to 136000 kg),-3.576324462890625,40.49252700805664,-3.575768904252486,40.492684315826935,Z4,False,18R/36L,2024-11-27,12
4ca704,2024-11-27 12:30:07.709,2024-11-27 12:30:21.392,2024-11-27 12:31:22.596,74.887,Medium 2 (between 34000 kg to 136000 kg),-3.5761871337890625,40.49182891845703,-3.575653076171875,40.492000579833984,Z2,False,18R/36L,2024-11-27,12
45ce4f,2024-11-27 12:30:53.710,2024-11-27 12:31:04.700,2024-11-27 12:33:22.738,149.028,Heavy (larger than 136000 kg),-3.576065410267223,40.491811461367845,-3.5756378173828125,40.492000579833984,Z2,False,18R/36L,2024-11-27,12
ab2ad8,2024-11-27 12:25:52.358,2024-11-27 12:26:26.961,2024-11-27 12:35:35.019,582.661,Heavy (larger than 136000 kg),-3.5728038441051138,40.49061274124404,-3.57330322265625,40.490821838378906,Z1,False,18R/36L,2024-11-27,12
4d22b5,2024-11-27 12:35:58.341,2024-11-27 12:36:14.076,2024-11-27 12:37:31.271,92.93,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.499469304488876,-3.5603818026455967,40.499539132845605,Y1,False,18L/36R,2024-11-27,12
aa8a83,2024-11-27 12:22:47.749,2024-11-27 12:36:49.977,2024-11-27 12:39:46.923,1019.174,Heavy (larger than 136000 kg),-3.5729827880859375,40.49186325073242,-3.5736465454101562,40.49189292778403,Z3,True,18R/36L,2024-11-27,12
484163,2024-11-27 12:39:20.699,2024-11-27 12:39:29.527,2024-11-27 12:40:41.727,81.028,Medium 2 (between 34000 kg to 136000 kg),-3.5609130859375,40.49949645996094,-3.56036376953125,40.49956512451172,Y1,False,18L/36R,2024-11-27,12
344648,2024-11-27 12:32:39.816,2024-11-27 12:39:30.449,2024-11-27 12:42:06.222,566.406,Medium 2 (between 34000 kg to 136000 kg),-3.5763092041015625,40.49253845214844,-3.5756752707741475,40.4927425061242,Z4,True,18R/36L,2024-11-27,12
345597,2024-11-27 12:43:05.595,2024-11-27 12:43:13.794,2024-11-27 12:44:06.306,60.711,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.499427795410156,-3.5603037747469815,40.49950421866724,Y1,False,18L/36R,2024-11-27,12
344416,2024-11-27 12:40:22.520,2024-11-27 12:40:42.201,2024-11-27 12:45:03.903,281.383,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49255629717293,-3.5757845098322085,40.49269595388638,Z4,False,18R/36L,2024-11-27,12
345318,2024-11-27 12:48:42.104,2024-11-27 12:48:59.181,2024-11-27 12:50:40.297,118.193,Heavy (larger than 136000 kg),-3.572975505482067,40.491881289724574,-3.57345927845348,40.49191620390294,Z3,True,18R/36L,2024-11-27,12
347659,2024-11-27 12:49:37.380,2024-11-27 12:49:54.158,2024-11-27 12:52:49.681,192.301,Heavy (larger than 136000 kg),-3.5728662664240054,40.49061274124404,-3.573334433815696,40.49079895019531,Z1,False,18R/36L,2024-11-27,12
347454,2024-11-27 12:53:00.805,2024-11-27 12:53:10.032,2024-11-27 12:55:31.816,151.011,Medium 2 (between 34000 kg to 136000 kg),-3.5730535333806817,40.491904565843484,-3.5735015869140625,40.49190902709961,Z3,False,18R/36L,2024-11-27,12
3461cb,2024-11-27 12:55:04.468,2024-11-27 12:55:22.086,2024-11-27 12:57:43.040,158.572,Heavy (larger than 136000 kg),-3.5729442943226206,40.49184637554621,-3.5734904896129263,40.49184637554621,Z3,False,18R/36L,2024-11-27,12
3c6657,2024-11-27 13:07:10.444,2024-11-27 13:07:18.716,2024-11-27 13:08:14.323,63.879,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49942275225106,-3.5603661970658735,40.499492580607786,Y1,False,18L/36R,2024-11-27,13
a540e2,2024-11-27 13:09:40.248,2024-11-27 13:09:49.883,2024-11-27 13:11:59.217,138.969,Heavy (larger than 136000 kg),-3.5761278325861148,40.49175327107058,-3.5756440596147017,40.49198603225967,Z2,False,18R/36L,2024-11-27,13
452124,2024-11-27 13:13:12.553,2024-11-27 13:13:23.029,2024-11-27 13:14:17.434,64.881,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49942275225106,-3.5603505914861504,40.49948094254833,Y1,False,18L/36R,2024-11-27,13
4d2302,2024-11-27 13:10:24.314,2024-11-27 13:11:55.350,2024-11-27 13:15:11.487,287.173,Medium 2 (between 34000 kg to 136000 kg),-3.576174649325284,40.491788185248936,-3.5756440596147017,40.49197439420021,Z2,True,18R/36L,2024-11-27,13
34644e,2024-11-27 13:13:04.359,2024-11-27 13:15:11.182,2024-11-27 13:17:26.282,261.923,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49253302105402,-3.575722087513317,40.49270759194584,Z4,True,18R/36L,2024-11-27,13
781008,2024-11-27 13:18:42.150,2024-11-27 13:18:51.142,2024-11-27 13:20:54.857,132.707,Heavy (larger than 136000 kg),-3.576141357421875,40.491737365722656,-3.5756378173828125,40.49198913574219,Z2,False,18R/36L,2024-11-27,13
3420cc,2024-11-27 13:21:09.407,2024-11-27 13:21:16.112,2024-11-27 13:22:11.159,61.752,Medium 2 (between 34000 kg to 136000 kg),-3.5609130859375,40.49945068359375,-3.5603349859064273,40.499515856726696,Y1,False,18L/36R,2024-11-27,13
4ca4f5,2024-11-27 13:24:21.627,2024-11-27 13:24:27.691,2024-11-27 13:25:11.730,50.103,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.499469304488876,-3.56036376953125,40.499542236328125,Y1,False,18L/36R,2024-11-27,13
4c01e1,2024-11-27 13:37:15.878,2024-11-27 13:37:20.647,2024-11-27 13:38:03.831,47.953,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49945068359375,-3.5603818026455967,40.49952749478615,Y1,False,18L/36R,2024-11-27,13
781fc3,2024-11-27 13:37:23.392,2024-11-27 13:37:33.570,2024-11-27 13:38:59.372,95.98,Heavy (larger than 136000 kg),-3.576143438165838,40.49176490913003,-3.5756284540349785,40.49198603225967,Z2,False,18R/36L,2024-11-27,13
4cae48,2024-11-27 13:42:43.379,2024-11-27 13:42:49.514,2024-11-27 13:45:18.928,155.549,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.499427795410156,-3.560333251953125,40.49949645996094,Y1,False,18L/36R,2024-11-27,13
