ICAO,ultimo_parado,despegue,tiempo_espera,aircraft_type,lat,lon,holding_point,fecha_despegue,hora_despegue,runway
347453,2024-12-03 12:37:00.902,2024-12-03 12:38:24.263,83.361,Medium 2 (between 34000 kg to 136000 kg),40.498107651532706,-3.5746453025124287,Z3,2024-12-03,12,18R/36L
344297,2024-12-03 12:11:22.528,2024-12-03 12:12:20.463,57.935,Medium 2 (between 34000 kg to 136000 kg),40.50607681274414,-3.5592193603515625,Y1,2024-12-03,12,18L/36R
344297,2024-12-03 16:12:43.111,2024-12-03 16:14:12.327,89.216,Medium 2 (between 34000 kg to 136000 kg),40.506766367766815,-3.5592269897460938,Y2,2024-12-03,16,18L/36R
344297,2024-12-03 20:55:24.971,2024-12-03 20:56:43.165,78.194,Medium 2 (between 34000 kg to 136000 kg),40.50608825683594,-3.5592193603515625,Y1,2024-12-03,20,18L/36R
344297,2024-12-06 14:18:32.123,2024-12-06 14:20:04.165,92.042,Medium 2 (between 34000 kg to 136000 kg),40.499427795410156,-3.5746612548828125,Z4,2024-12-06,14,18R/36L
344297,2024-12-07 14:29:55.415,2024-12-07 14:31:41.500,106.085,Medium 2 (between 34000 kg to 136000 kg),40.499108524645784,-3.574660908092152,Z4,2024-12-07,14,18R/36L
39bdab,2024-12-05 12:17:32.703,2024-12-05 12:19:07.126,94.423,Medium 2 (between 34000 kg to 136000 kg),40.506797790527344,-3.559234619140625,Y2,2024-12-05,12,18L/36R
3c64ae,2024-12-06 05:33:59.084,2024-12-06 05:35:34.872,95.788,Medium 2 (between 34000 kg to 136000 kg),40.4973162634898,-3.5746453025124287,Z2,2024-12-06,5,18R/36L
406b5b,2024-12-03 12:45:04.185,2024-12-03 12:46:06.454,62.269,Medium 2 (between 34000 kg to 136000 kg),40.50567626953125,-3.5592193603515625,Y1,2024-12-03,12,18L/36R
471f66,2024-12-06 11:42:54.883,2024-12-06 11:44:28.979,94.096,Medium 2 (between 34000 kg to 136000 kg),40.50596237182617,-3.5592041015625,Y2,2024-12-06,11,18L/36R
48af03,2024-12-03 14:51:46.016,2024-12-03 14:53:22.666,96.65,Medium 2 (between 34000 kg to 136000 kg),40.506534576416016,-3.5592193603515625,Y1,2024-12-03,14,18L/36R
4ca769,2024-12-06 20:55:53.791,2024-12-06 20:57:08.788,74.997,Medium 2 (between 34000 kg to 136000 kg),40.50604248046875,-3.5592193603515625,Y1,2024-12-06,20,18L/36R
4ca801,2024-12-03 08:33:04.850,2024-12-03 08:38:18.690,313.84,Medium 2 (between 34000 kg to 136000 kg),40.49804946123543,-3.5746453025124287,Z2,2024-12-03,8,18R/36L
344503,2024-12-01 15:26:04.165,2024-12-01 15:27:26.234,82.069,Heavy (larger than 136000 kg),40.49830627441406,-3.5746307373046875,Z3,2024-12-01,15,18R/36L
344503,2024-12-03 23:16:42.791,2024-12-03 23:18:47.916,125.125,Heavy (larger than 136000 kg),40.49842187913797,-3.5746453025124287,Z3,2024-12-03,23,18R/36L
344503,2024-12-06 15:14:53.848,2024-12-06 15:16:43.476,109.628,Heavy (larger than 136000 kg),40.498775482177734,-3.57464599609375,Z3,2024-12-06,15,18R/36L
344503,2024-12-07 15:29:40.402,2024-12-07 15:31:32.614,112.212,Heavy (larger than 136000 kg),40.49895722987288,-3.5746453025124287,Z3,2024-12-07,15,18R/36L
346310,2024-12-05 15:32:25.888,2024-12-05 15:34:37.093,131.205,Heavy (larger than 136000 kg),40.49911880493164,-3.5746612548828125,Z4,2024-12-05,15,18R/36L
34660b,2024-12-02 14:11:24.240,2024-12-02 14:12:39.053,74.813,Medium 2 (between 34000 kg to 136000 kg),40.50520706176758,-3.5592498779296875,Y1,2024-12-02,14,18L/36R
34660b,2024-12-04 07:54:39.663,2024-12-04 07:56:26.967,107.304,Medium 2 (between 34000 kg to 136000 kg),40.505069732666016,-3.5592193603515625,Y1,2024-12-04,7,18L/36R
34660b,2024-12-04 15:47:21.385,2024-12-04 15:48:28.560,67.175,Medium 2 (between 34000 kg to 136000 kg),40.50553273346464,-3.5591957785866475,Y1,2024-12-04,15,18L/36R
34660b,2024-12-04 21:45:15.132,2024-12-04 21:46:53.608,98.476,Medium 2 (between 34000 kg to 136000 kg),40.497374453787074,-3.5746453025124287,Z4,2024-12-04,21,18R/36L
34660b,2024-12-05 12:25:18.808,2024-12-05 12:27:05.163,106.355,Medium 2 (between 34000 kg to 136000 kg),40.50585859912937,-3.5592113841663706,Y1,2024-12-05,12,18L/36R
34660b,2024-12-06 06:44:56.104,2024-12-06 06:46:35.052,98.948,Medium 2 (between 34000 kg to 136000 kg),40.497421006024894,-3.574660908092152,Z4,2024-12-06,6,18R/36L
34660b,2024-12-07 19:24:44.524,2024-12-07 19:26:34.888,110.364,Medium 2 (between 34000 kg to 136000 kg),40.505427990929554,-3.559242595325817,Y1,2024-12-07,19,18L/36R
34740f,2024-12-02 14:35:31.390,2024-12-02 14:37:08.258,96.868,Heavy (larger than 136000 kg),40.50654602050781,-3.5592041015625,Y1,2024-12-02,14,18L/36R
34740f,2024-12-04 15:06:58.193,2024-12-04 15:08:40.945,102.752,Heavy (larger than 136000 kg),40.498329162597656,-3.57464599609375,Z2,2024-12-04,15,18R/36L
34740f,2024-12-06 15:09:12.353,2024-12-06 15:11:14.490,122.137,Heavy (larger than 136000 kg),40.498695373535156,-3.57464599609375,Z2,2024-12-06,15,18R/36L
3451d9,2024-12-02 08:35:38.949,2024-12-02 08:37:31.514,112.565,Medium 2 (between 34000 kg to 136000 kg),40.50691223144531,-3.5592193603515625,Y1,2024-12-02,8,18L/36R
3451d9,2024-12-02 14:50:54.443,2024-12-02 14:52:56.159,121.716,Medium 2 (between 34000 kg to 136000 kg),40.49898147583008,-3.5746612548828125,Z4,2024-12-02,14,18R/36L
3451d9,2024-12-02 18:58:52.067,2024-12-02 19:01:03.101,131.034,Medium 2 (between 34000 kg to 136000 kg),40.5055046081543,-3.559234619140625,Y1,2024-12-02,19,18L/36R
3451d9,2024-12-03 15:16:34.201,2024-12-03 15:18:27.045,112.844,Medium 2 (between 34000 kg to 136000 kg),40.49923654329979,-3.574660908092152,Z4,2024-12-03,15,18R/36L
3451d9,2024-12-04 07:40:35.642,2024-12-04 07:42:03.029,87.387,Medium 2 (between 34000 kg to 136000 kg),40.504737854003906,-3.5592193603515625,Y1,2024-12-04,7,18L/36R
3451d9,2024-12-07 09:37:28.335,2024-12-07 09:39:17.795,109.46,Medium 2 (between 34000 kg to 136000 kg),40.505823684951004,-3.5592269897460938,Y1,2024-12-07,9,18L/36R
3451d9,2024-12-07 11:21:02.779,2024-12-07 11:22:50.911,108.132,Medium 2 (between 34000 kg to 136000 kg),40.50604480808064,-3.5592269897460938,Y1,2024-12-07,11,18L/36R
3451d9,2024-12-07 15:53:52.620,2024-12-07 15:55:22.633,90.013,Medium 2 (between 34000 kg to 136000 kg),40.4988899230957,-3.5746612548828125,Z4,2024-12-07,15,18R/36L
3451d9,2024-12-07 19:03:19.564,2024-12-07 19:04:42.408,82.844,Medium 2 (between 34000 kg to 136000 kg),40.49922180175781,-3.5746612548828125,Z4,2024-12-07,19,18R/36L
39a207,2024-12-05 22:42:27.655,2024-12-05 22:43:30.750,63.095,Medium 2 (between 34000 kg to 136000 kg),40.49858093261719,-3.57464599609375,Z2,2024-12-05,22,18R/36L
