icao,hour,day,on_ground_min,on_ground_max,ground,flying
34650F,10,3,0.0,0.0,1.0,0.0
4CAD11,10,3,0.0,0.0,1.0,0.0
495066,10,3,0.0,0.0,1.0,0.0
347518,10,3,1.0,1.0,0.0,1.0
407FC7,10,3,0.0,0.0,1.0,0.0
344115,10,3,1.0,1.0,0.0,1.0
495293,18,1,0.0,0.0,1.0,0.0
345698,18,1,0.0,1.0,1.0,1.0
488912,18,1,0.0,0.0,1.0,0.0
495148,19,1,0.0,0.0,1.0,0.0
346204,19,1,0.0,0.0,1.0,0.0
3E4053,19,1,0.0,0.0,1.0,0.0
4D241E,19,1,0.0,0.0,1.0,0.0
344197,19,1,0.0,0.0,1.0,0.0
4CADF2,19,1,0.0,0.0,1.0,0.0
3C0CA6,19,1,0.0,0.0,1.0,0.0
407CB0,20,1,0.0,0.0,1.0,0.0
4B18BB,20,1,0.0,0.0,1.0,0.0
347386,3,2,0.0,0.0,1.0,0.0
344115,4,2,1.0,1.0,0.0,1.0
AAA32D,5,2,0.0,0.0,1.0,0.0
495299,5,2,0.0,0.0,1.0,0.0
3991E3,5,2,0.0,0.0,1.0,0.0
345215,6,2,0.0,0.0,1.0,0.0
3991E3,6,2,0.0,0.0,1.0,0.0
4402E8,6,2,0.0,0.0,1.0,0.0
346303,6,2,0.0,0.0,1.0,0.0
4D248F,6,2,0.0,0.0,1.0,0.0
4D2301,6,2,0.0,0.0,1.0,0.0
34568C,6,2,0.0,0.0,1.0,0.0
44A826,6,2,0.0,0.0,1.0,0.0
3423C3,7,2,0.0,0.0,1.0,0.0
4CADBE,7,2,0.0,0.0,1.0,0.0
AB84AB,7,2,0.0,0.0,1.0,0.0
39BDAC,7,2,0.0,0.0,1.0,0.0
344195,7,2,0.0,0.0,1.0,0.0
4CAE49,7,2,0.0,0.0,1.0,0.0
34750F,7,2,0.0,0.0,1.0,0.0
3C6667,8,2,0.0,0.0,1.0,0.0
4CA8D7,8,2,0.0,0.0,1.0,0.0
4854CF,8,2,0.0,0.0,1.0,0.0
344213,8,2,0.0,0.0,1.0,0.0
495037,18,7,0.0,0.0,1.0,0.0
347501,18,7,0.0,0.0,1.0,0.0
440C34,18,7,0.0,0.0,1.0,0.0
02005A,18,7,0.0,0.0,1.0,0.0
40756A,18,7,0.0,0.0,1.0,0.0
345615,19,7,0.0,0.0,1.0,0.0
47A218,19,7,0.0,0.0,1.0,0.0
344115,19,7,1.0,1.0,0.0,1.0
4CAD42,19,7,0.0,0.0,1.0,0.0
406016,19,7,0.0,0.0,1.0,0.0
4CAD3C,20,7,0.0,0.0,1.0,0.0
34758C,20,7,0.0,0.0,1.0,0.0
4CAFCF,20,7,0.0,0.0,1.0,0.0
440051,20,7,0.0,0.0,1.0,0.0
4B0274,20,7,0.0,0.0,1.0,0.0
342353,20,7,1.0,1.0,0.0,1.0
342398,20,7,0.0,0.0,1.0,0.0
3423C4,20,7,0.0,0.0,1.0,0.0
4D2228,20,7,0.0,0.0,1.0,0.0
4951D6,21,7,0.0,0.0,1.0,0.0
0200F8,21,7,0.0,0.0,1.0,0.0
4A1923,21,7,0.0,0.0,1.0,0.0
4CA701,21,7,0.0,0.0,1.0,0.0
34604B,21,7,0.0,0.0,1.0,0.0
346047,22,7,0.0,0.0,1.0,0.0
4D2248,22,7,0.0,0.0,1.0,0.0
347247,22,7,0.0,0.0,1.0,0.0
4CAD3C,22,7,0.0,0.0,1.0,0.0
4AC8E7,22,7,0.0,0.0,1.0,0.0
FF8030,22,7,1.0,1.0,0.0,1.0
4CAA61,22,7,0.0,0.0,1.0,0.0
4CAE52,22,7,0.0,0.0,1.0,0.0
4D225B,23,7,0.0,0.0,1.0,0.0
0D0ED6,23,7,0.0,1.0,1.0,1.0
3415CF,8,1,0.0,0.0,1.0,0.0
3C56F7,8,1,0.0,0.0,1.0,0.0
344158,8,1,0.0,0.0,1.0,0.0
34604E,8,1,0.0,0.0,1.0,0.0
405AF6,8,1,0.0,0.0,1.0,0.0
4CAE57,9,1,0.0,0.0,1.0,0.0
34604D,9,1,0.0,0.0,1.0,0.0
4078AE,9,1,0.0,0.0,1.0,0.0
AA7439,9,1,0.0,0.0,1.0,0.0
4ACB58,9,1,0.0,0.0,1.0,0.0
346613,9,1,0.0,0.0,1.0,0.0
4CAD2A,9,1,0.0,0.0,1.0,0.0
344694,9,1,0.0,0.0,1.0,0.0
4CA97B,10,1,0.0,0.0,1.0,0.0
3472CC,10,1,0.0,0.0,1.0,0.0
3415CE,10,1,0.0,0.0,1.0,0.0
02019D,10,1,0.0,0.0,1.0,0.0
502D95,10,1,0.0,0.0,1.0,0.0
3964EB,10,1,0.0,0.0,1.0,0.0
4A2AAC,10,1,0.0,0.0,1.0,0.0
47880F,10,1,0.0,0.0,1.0,0.0
345583,10,1,0.0,0.0,1.0,0.0
AB4840,10,1,0.0,0.0,1.0,0.0
AA6C50,10,1,0.0,0.0,1.0,0.0
344307,11,1,0.0,0.0,1.0,0.0
346605,11,1,0.0,0.0,1.0,0.0
344115,11,1,1.0,1.0,0.0,1.0
3424D4,11,1,0.0,0.0,1.0,0.0
4D2287,11,1,0.0,0.0,1.0,0.0
440219,11,1,0.0,0.0,1.0,0.0
4CADC3,11,1,0.0,0.0,1.0,0.0
46AA42,11,1,0.0,0.0,1.0,0.0
020104,11,1,0.0,0.0,1.0,0.0
346291,11,1,0.0,0.0,1.0,0.0
E80214,11,1,0.0,0.0,1.0,0.0
347387,11,1,0.0,0.0,1.0,0.0
4952CE,7,7,0.0,0.0,1.0,0.0
4B027D,7,7,0.0,0.0,1.0,0.0
501C16,7,7,0.0,0.0,1.0,0.0
4952C7,7,7,0.0,0.0,1.0,0.0
4951CA,8,7,0.0,0.0,1.0,0.0
343386,8,7,0.0,0.0,1.0,0.0
3C6496,8,7,0.0,0.0,1.0,0.0
345084,8,7,0.0,0.0,1.0,0.0
4952C7,8,7,0.0,0.0,1.0,0.0
4D2358,8,7,0.0,0.0,1.0,0.0
39C5C6,8,7,0.0,0.0,1.0,0.0
4951CB,8,7,0.0,0.0,1.0,0.0
3445D4,8,7,0.0,0.0,1.0,0.0
3C5427,8,7,0.0,0.0,1.0,0.0
3C0AC5,9,7,0.0,0.0,1.0,0.0
4076CD,9,7,0.0,0.0,1.0,0.0
400F9A,9,7,0.0,0.0,1.0,0.0
34754C,9,7,0.0,0.0,1.0,0.0
346316,9,7,0.0,0.0,1.0,0.0
485A82,9,7,0.0,0.0,1.0,0.0
495219,9,7,0.0,0.0,1.0,0.0
AD6EC5,9,7,0.0,1.0,1.0,1.0
02019A,9,7,0.0,0.0,1.0,0.0
347641,9,7,0.0,0.0,1.0,0.0
4D21A4,9,7,0.0,0.0,1.0,0.0
34659A,10,7,0.0,1.0,1.0,1.0
344446,10,7,0.0,0.0,1.0,0.0
4CA97C,10,7,0.0,0.0,1.0,0.0
AC1DF7,10,7,0.0,0.0,1.0,0.0
3444CA,10,7,0.0,0.0,1.0,0.0
4CADBB,10,7,0.0,0.0,1.0,0.0
345206,10,7,0.0,0.0,1.0,0.0
4866E0,10,7,0.0,0.0,1.0,0.0
A7563A,10,7,0.0,0.0,1.0,0.0
4D2216,10,7,0.0,0.0,1.0,0.0
345107,10,7,0.0,0.0,1.0,0.0
4ACA8F,11,7,0.0,0.0,1.0,0.0
34304F,11,7,0.0,0.0,1.0,0.0
3C6742,11,7,0.0,0.0,1.0,0.0
4CA4F2,11,7,0.0,0.0,1.0,0.0
3452C9,11,7,0.0,0.0,1.0,0.0
4CAD3B,11,7,0.0,0.0,1.0,0.0
3C542E,19,5,0.0,0.0,1.0,0.0
44001A,19,5,0.0,0.0,1.0,0.0
0200AE,19,5,0.0,0.0,1.0,0.0
4D00ED,19,5,0.0,0.0,1.0,0.0
020139,19,5,0.0,0.0,1.0,0.0
3452C7,19,5,0.0,0.0,1.0,0.0
4CA84D,19,5,0.0,0.0,1.0,0.0
3455D7,19,5,0.0,0.0,1.0,0.0
4B18B9,19,5,0.0,0.0,1.0,0.0
347488,19,5,0.0,0.0,1.0,0.0
34654B,19,5,0.0,0.0,1.0,0.0
4951CE,19,5,0.0,0.0,1.0,0.0
346613,19,5,0.0,0.0,1.0,0.0
933CC4,19,5,1.0,1.0,0.0,1.0
400CEB,20,5,0.0,0.0,1.0,0.0
4866ED,20,5,0.0,0.0,1.0,0.0
4CAE52,20,5,0.0,0.0,1.0,0.0
346047,20,5,0.0,0.0,1.0,0.0
345685,20,5,0.0,0.0,1.0,0.0
345218,20,5,0.0,0.0,1.0,0.0
495214,21,5,0.0,0.0,1.0,0.0
4D220B,21,5,0.0,0.0,1.0,0.0
3423C3,21,5,0.0,0.0,1.0,0.0
348213,21,5,0.0,0.0,1.0,0.0
7810B8,21,5,0.0,1.0,1.0,1.0
4CA80C,21,5,0.0,0.0,1.0,0.0
4CADBF,21,5,0.0,0.0,1.0,0.0
39D30E,21,5,0.0,0.0,1.0,0.0
39D30E,22,5,0.0,0.0,1.0,0.0
4080F7,22,5,0.0,0.0,1.0,0.0
345205,22,5,0.0,0.0,1.0,0.0
344646,22,5,0.0,0.0,1.0,0.0
E8045B,22,5,0.0,1.0,1.0,1.0
4CAE4C,23,5,0.0,0.0,1.0,0.0
440452,23,5,0.0,0.0,1.0,0.0
4CAA57,23,5,0.0,0.0,1.0,0.0
3451CD,23,5,0.0,0.0,1.0,0.0
39944D,2,6,0.0,0.0,1.0,0.0
342352,3,6,1.0,1.0,0.0,1.0
4B17E3,7,5,0.0,0.0,1.0,0.0
4D2212,7,5,0.0,0.0,1.0,0.0
344115,7,5,1.0,1.0,0.0,1.0
40772E,7,5,0.0,0.0,1.0,0.0
020118,7,5,0.0,0.0,1.0,0.0
391AA6,7,5,0.0,0.0,1.0,0.0
4866ED,7,5,0.0,0.0,1.0,0.0
48C2AB,7,5,0.0,0.0,1.0,0.0
4951CC,7,5,0.0,0.0,1.0,0.0
3964E9,7,5,0.0,0.0,1.0,0.0
341682,7,5,0.0,0.0,1.0,0.0
346155,7,5,0.0,0.0,1.0,0.0
3964F8,8,5,0.0,0.0,1.0,0.0
4D2248,8,5,0.0,0.0,1.0,0.0
4CAFCC,8,5,0.0,0.0,1.0,0.0
440B1E,8,5,0.0,0.0,1.0,0.0
4AC9C5,8,5,0.0,0.0,1.0,0.0
020095,8,5,0.0,0.0,1.0,0.0
3475D5,8,5,0.0,0.0,1.0,0.0
347206,8,5,0.0,0.0,1.0,0.0
345695,8,5,0.0,0.0,1.0,0.0
30047D,8,5,0.0,0.0,1.0,0.0
343185,8,5,0.0,0.0,1.0,0.0
3452C7,9,5,0.0,0.0,1.0,0.0
34510A,9,5,0.0,0.0,1.0,0.0
343159,9,5,0.0,0.0,1.0,0.0
4D2301,9,5,0.0,0.0,1.0,0.0
34134C,9,5,0.0,0.0,1.0,0.0
471F35,9,5,0.0,0.0,1.0,0.0
99366F,9,5,1.0,1.0,0.0,1.0
394C09,9,5,0.0,0.0,1.0,0.0
345250,9,5,0.0,0.0,1.0,0.0
4D251A,9,5,0.0,0.0,1.0,0.0
34604C,9,5,0.0,0.0,1.0,0.0
345698,9,5,0.0,1.0,1.0,1.0
34750A,9,5,0.0,0.0,1.0,0.0
3453CC,10,5,0.0,0.0,1.0,0.0
3453C5,10,5,0.0,1.0,1.0,1.0
4075F4,10,5,0.0,0.0,1.0,0.0
4D227C,10,5,0.0,0.0,1.0,0.0
440132,10,5,0.0,0.0,1.0,0.0
896175,10,5,0.0,0.0,1.0,0.0
347219,11,5,0.0,0.0,1.0,0.0
3452C7,11,5,0.0,1.0,1.0,1.0
34650F,11,5,0.0,0.0,1.0,0.0
4CA812,11,5,0.0,0.0,1.0,0.0
459053,11,5,0.0,0.0,1.0,0.0
346547,11,5,0.0,0.0,1.0,0.0
34744D,11,5,0.0,0.0,1.0,0.0
44001B,11,5,0.0,0.0,1.0,0.0
4ACA83,18,3,0.0,0.0,1.0,0.0
34409A,18,3,0.0,0.0,1.0,0.0
4B18F4,18,3,0.0,0.0,1.0,0.0
39D310,18,3,0.0,0.0,1.0,0.0
020104,18,3,0.0,0.0,1.0,0.0
020095,19,3,0.0,0.0,1.0,0.0
48520C,19,3,0.0,0.0,1.0,0.0
4CAE63,19,3,0.0,0.0,1.0,0.0
3C49B6,19,3,0.0,0.0,1.0,0.0
020057,19,3,0.0,0.0,1.0,0.0
4CA911,19,3,0.0,0.0,1.0,0.0
39CEB3,20,3,0.0,0.0,1.0,0.0
4CAC89,20,3,0.0,0.0,1.0,0.0
346147,20,3,0.0,0.0,1.0,0.0
4D2535,20,3,0.0,0.0,1.0,0.0
40097D,20,3,0.0,0.0,1.0,0.0
4074B5,20,3,0.0,0.0,1.0,0.0
502D24,20,3,0.0,0.0,1.0,0.0
345215,20,3,0.0,0.0,1.0,0.0
407567,20,3,0.0,0.0,1.0,0.0
406229,21,3,0.0,0.0,1.0,0.0
3423C3,21,3,0.0,0.0,1.0,0.0
8963DB,21,3,0.0,0.0,1.0,0.0
344455,21,3,0.0,0.0,1.0,0.0
E80450,21,3,0.0,1.0,1.0,1.0
484161,22,3,0.0,0.0,1.0,0.0
3C64AC,22,3,0.0,0.0,1.0,0.0
020095,22,3,0.0,0.0,1.0,0.0
346456,23,3,0.0,0.0,1.0,0.0
342352,1,4,1.0,1.0,0.0,1.0
02008B,13,4,0.0,0.0,1.0,0.0
3991EA,13,4,0.0,0.0,1.0,0.0
AD6EC5,13,4,0.0,0.0,1.0,0.0
393324,13,4,0.0,0.0,1.0,0.0
353344,13,4,0.0,0.0,1.0,0.0
3480D0,13,4,0.0,0.0,1.0,0.0
4CAE52,13,4,0.0,0.0,1.0,0.0
440DA5,14,4,0.0,0.0,1.0,0.0
4CAE8C,14,4,0.0,0.0,1.0,0.0
4CADE6,14,4,0.0,0.0,1.0,0.0
3451DA,14,4,0.0,1.0,1.0,1.0
342104,14,4,0.0,0.0,1.0,0.0
345359,15,4,0.0,0.0,1.0,0.0
495150,15,4,0.0,0.0,1.0,0.0
343141,15,4,0.0,0.0,1.0,0.0
342105,15,4,0.0,0.0,1.0,0.0
3C64A5,15,4,0.0,0.0,1.0,0.0
406544,15,4,0.0,0.0,1.0,0.0
4CAD39,15,4,0.0,0.0,1.0,0.0
345685,16,4,0.0,0.0,1.0,0.0
344346,16,4,0.0,0.0,1.0,0.0
345691,16,4,0.0,0.0,1.0,0.0
4CAA60,16,4,0.0,0.0,1.0,0.0
343506,16,4,0.0,0.0,1.0,0.0
440D42,16,4,0.0,0.0,1.0,0.0
AE145E,12,2,0.0,0.0,1.0,0.0
485A33,12,2,0.0,0.0,1.0,0.0
06A2B6,12,2,0.0,0.0,1.0,0.0
495145,12,2,0.0,0.0,1.0,0.0
344446,12,2,0.0,0.0,1.0,0.0
44D1C3,12,2,0.0,0.0,1.0,0.0
342059,12,2,0.0,0.0,1.0,0.0
440DA5,12,2,0.0,0.0,1.0,0.0
4952C4,12,2,0.0,0.0,1.0,0.0
40773B,12,2,0.0,0.0,1.0,0.0
407F7D,13,2,0.0,0.0,1.0,0.0
440614,13,2,0.0,0.0,1.0,0.0
493289,13,2,0.0,0.0,1.0,0.0
344217,14,2,0.0,0.0,1.0,0.0
3474CD,14,2,0.0,0.0,1.0,0.0
3475D7,14,2,0.0,0.0,1.0,0.0
3C6472,14,2,0.0,0.0,1.0,0.0
493298,14,2,0.0,0.0,1.0,0.0
34644B,14,2,0.0,0.0,1.0,0.0
4D2250,14,2,0.0,0.0,1.0,0.0
344409,15,2,0.0,0.0,1.0,0.0
44D076,15,2,0.0,0.0,1.0,0.0
471F38,15,2,0.0,0.0,1.0,0.0
4CAE93,15,2,0.0,0.0,1.0,0.0
345615,15,2,0.0,0.0,1.0,0.0
34520B,15,2,0.0,0.0,1.0,0.0
346291,15,2,0.0,0.0,1.0,0.0
780C5B,1,1,0.0,0.0,1.0,0.0
896614,2,1,0.0,0.0,1.0,0.0
347387,3,1,0.0,0.0,1.0,0.0
342352,4,1,1.0,1.0,0.0,1.0
4BB183,4,1,0.0,0.0,1.0,0.0
3C49B1,5,1,0.0,0.0,1.0,0.0
3C496A,6,1,0.0,0.0,1.0,0.0
AAA6E4,6,1,0.0,0.0,1.0,0.0
344498,6,1,0.0,0.0,1.0,0.0
342107,6,1,0.0,0.0,1.0,0.0
4CA73B,6,1,0.0,0.0,1.0,0.0
345698,6,1,0.0,0.0,1.0,0.0
4CA24C,7,1,0.0,0.0,1.0,0.0
343694,7,1,0.0,0.0,1.0,0.0
A1EDE9,7,1,0.0,0.0,1.0,0.0
02012B,7,1,0.0,0.0,1.0,0.0
471DB7,7,1,0.0,0.0,1.0,0.0
3415CE,7,1,0.0,0.0,1.0,0.0
3C6495,7,1,0.0,0.0,1.0,0.0
495297,7,1,0.0,0.0,1.0,0.0
4CAC55,7,1,0.0,0.0,1.0,0.0
452122,21,6,0.0,0.0,1.0,0.0
4CADA4,21,6,0.0,0.0,1.0,0.0
34604B,21,6,0.0,0.0,1.0,0.0
4CA9D2,21,6,0.0,0.0,1.0,0.0
4D244A,22,6,0.0,0.0,1.0,0.0
485209,22,6,0.0,0.0,1.0,0.0
34620D,22,6,0.0,0.0,1.0,0.0
4CA9D1,22,6,0.0,0.0,1.0,0.0
484442,22,6,0.0,0.0,1.0,0.0
346155,23,6,0.0,0.0,1.0,0.0
48597D,23,6,0.0,0.0,1.0,0.0
346386,23,6,0.0,0.0,1.0,0.0
342353,0,7,1.0,1.0,0.0,1.0
346316,5,7,0.0,0.0,1.0,0.0
4CA4F2,6,7,0.0,0.0,1.0,0.0
495216,6,7,0.0,0.0,1.0,0.0
47BFB3,6,7,0.0,0.0,1.0,0.0
4CA73D,6,7,0.0,0.0,1.0,0.0
4CAC55,6,7,0.0,0.0,1.0,0.0
3444C3,6,7,0.0,0.0,1.0,0.0
4D2256,6,7,0.0,0.0,1.0,0.0
344694,7,7,0.0,0.0,1.0,0.0
34368C,15,1,0.0,1.0,1.0,1.0
4D2535,15,1,0.0,0.0,1.0,0.0
3C496A,15,1,0.0,0.0,1.0,0.0
4951D9,15,1,0.0,0.0,1.0,0.0
39D302,15,1,0.0,0.0,1.0,0.0
39D313,15,1,0.0,0.0,1.0,0.0
452163,15,1,0.0,0.0,1.0,0.0
06A140,16,1,0.0,0.0,1.0,0.0
34534B,16,1,0.0,0.0,1.0,0.0
39D313,16,1,0.0,0.0,1.0,0.0
45D064,16,1,0.0,0.0,1.0,0.0
3E1A33,16,1,0.0,0.0,1.0,0.0
345689,16,1,0.0,0.0,1.0,0.0
471F04,16,1,0.0,0.0,1.0,0.0
AD32D9,16,1,0.0,0.0,1.0,0.0
48C126,16,1,0.0,0.0,1.0,0.0
4CA24E,16,1,0.0,0.0,1.0,0.0
344307,16,1,0.0,0.0,1.0,0.0
4CA9EC,16,1,0.0,0.0,1.0,0.0
34644C,16,1,0.0,0.0,1.0,0.0
4CAE54,16,1,0.0,0.0,1.0,0.0
347307,16,1,0.0,0.0,1.0,0.0
4BB290,17,1,0.0,0.0,1.0,0.0
39CEB0,17,1,0.0,0.0,1.0,0.0
4D24F1,17,1,0.0,0.0,1.0,0.0
39D308,17,1,0.0,0.0,1.0,0.0
347287,17,1,0.0,0.0,1.0,0.0
3C66B2,17,1,0.0,0.0,1.0,0.0
3442C2,17,1,0.0,0.0,1.0,0.0
48C230,17,1,0.0,0.0,1.0,0.0
4CAE1B,17,1,0.0,0.0,1.0,0.0
4ACAB2,17,1,0.0,0.0,1.0,0.0
346391,18,1,0.0,0.0,1.0,0.0
511172,18,1,0.0,0.0,1.0,0.0
4CADFE,18,1,0.0,0.0,1.0,0.0
40622F,18,1,0.0,0.0,1.0,0.0
484131,18,1,0.0,0.0,1.0,0.0
406A3E,18,1,0.0,0.0,1.0,0.0
343545,18,1,0.0,0.0,1.0,0.0
495037,14,7,0.0,0.0,1.0,0.0
347692,14,7,0.0,1.0,1.0,1.0
4407C4,14,7,0.0,1.0,1.0,1.0
4952CA,14,7,0.0,0.0,1.0,0.0
4D228B,14,7,0.0,0.0,1.0,0.0
4CADDA,15,7,0.0,0.0,1.0,0.0
3450D8,15,7,0.0,0.0,1.0,0.0
495219,15,7,0.0,0.0,1.0,0.0
4407C4,15,7,0.0,0.0,1.0,0.0
34604C,15,7,0.0,0.0,1.0,0.0
4BAA8D,15,7,0.0,0.0,1.0,0.0
4BB0B2,15,7,0.0,0.0,1.0,0.0
4CA762,15,7,0.0,0.0,1.0,0.0
405F13,15,7,0.0,0.0,1.0,0.0
4CA2C0,15,7,0.0,0.0,1.0,0.0
3423C4,16,7,0.0,0.0,1.0,0.0
3C7438,16,7,0.0,0.0,1.0,0.0
343545,16,7,0.0,0.0,1.0,0.0
341682,16,7,0.0,0.0,1.0,0.0
4B18BB,16,7,0.0,0.0,1.0,0.0
344195,16,7,0.0,0.0,1.0,0.0
342107,17,7,0.0,0.0,1.0,0.0
4CAC7A,17,7,0.0,0.0,1.0,0.0
4CACE0,17,7,0.0,0.0,1.0,0.0
4400DC,17,7,0.0,0.0,1.0,0.0
344417,17,7,0.0,0.0,1.0,0.0
4BB065,17,7,0.0,0.0,1.0,0.0
344217,17,7,0.0,0.0,1.0,0.0
4BB20B,17,7,0.0,0.0,1.0,0.0
4B1A23,17,7,0.0,0.0,1.0,0.0
8964C3,17,7,0.0,0.0,1.0,0.0
4CA92B,17,7,0.0,0.0,1.0,0.0
479227,17,7,0.0,0.0,1.0,0.0
346082,17,7,0.0,0.0,1.0,0.0
4CA810,17,7,0.0,0.0,1.0,0.0
39DE42,17,7,0.0,0.0,1.0,0.0
4CA810,18,7,0.0,0.0,1.0,0.0
511171,18,7,0.0,0.0,1.0,0.0
347553,18,7,0.0,0.0,1.0,0.0
344217,9,6,0.0,0.0,1.0,0.0
342353,9,6,1.0,1.0,0.0,1.0
34738C,9,6,0.0,0.0,1.0,0.0
495213,9,6,0.0,0.0,1.0,0.0
3432C2,9,6,0.0,0.0,1.0,0.0
06A0BF,9,6,0.0,0.0,1.0,0.0
4B1618,9,6,0.0,0.0,1.0,0.0
346204,9,6,0.0,0.0,1.0,0.0
3C6426,9,6,0.0,0.0,1.0,0.0
4CA9CF,10,6,0.0,0.0,1.0,0.0
4010EA,10,6,0.0,0.0,1.0,0.0
020144,10,6,0.0,0.0,1.0,0.0
3C6426,10,6,0.0,0.0,1.0,0.0
3CCB20,10,6,0.0,0.0,1.0,0.0
3451D9,10,6,0.0,0.0,1.0,0.0
4CAA59,10,6,0.0,0.0,1.0,0.0
440080,10,6,0.0,0.0,1.0,0.0
4B027C,10,6,0.0,0.0,1.0,0.0
347691,10,6,0.0,0.0,1.0,0.0
49D116,10,6,0.0,0.0,1.0,0.0
46B82F,11,6,0.0,0.0,1.0,0.0
343141,11,6,0.0,0.0,1.0,0.0
4CA87C,11,6,0.0,0.0,1.0,0.0
34751A,11,6,0.0,0.0,1.0,0.0
4D2519,11,6,0.0,0.0,1.0,0.0
347647,11,6,0.0,0.0,1.0,0.0
4BC84D,11,6,0.0,0.0,1.0,0.0
347311,12,6,0.0,0.0,1.0,0.0
3453C1,12,6,0.0,0.0,1.0,0.0
4CA9CF,12,6,0.0,0.0,1.0,0.0
347481,12,6,0.0,0.0,1.0,0.0
405638,12,6,0.0,0.0,1.0,0.0
3461CD,12,6,0.0,0.0,1.0,0.0
4CA73B,12,6,0.0,0.0,1.0,0.0
407F8C,12,6,0.0,0.0,1.0,0.0
34568C,12,6,0.0,0.0,1.0,0.0
4952C8,12,6,0.0,0.0,1.0,0.0
344646,12,6,0.0,0.0,1.0,0.0
4408C9,13,6,0.0,0.0,1.0,0.0
4CAC89,13,6,0.0,0.0,1.0,0.0
39D319,20,4,0.0,0.0,1.0,0.0
35360B,21,4,0.0,0.0,1.0,0.0
342352,21,4,1.0,1.0,0.0,1.0
34745A,21,4,0.0,0.0,1.0,0.0
344195,21,4,0.0,0.0,1.0,0.0
4D224C,21,4,0.0,0.0,1.0,0.0
344698,21,4,0.0,0.0,1.0,0.0
34604B,22,4,0.0,0.0,1.0,0.0
343141,22,4,0.0,0.0,1.0,0.0
346384,0,5,0.0,0.0,1.0,0.0
345353,1,5,0.0,1.0,1.0,1.0
39644C,2,5,0.0,0.0,1.0,0.0
39A207,4,5,0.0,0.0,1.0,0.0
440CAF,5,5,0.0,0.0,1.0,0.0
AAC33E,5,5,0.0,0.0,1.0,0.0
3C542E,5,5,0.0,0.0,1.0,0.0
4D2248,5,5,0.0,0.0,1.0,0.0
346155,6,5,0.0,0.0,1.0,0.0
344502,6,5,0.0,0.0,1.0,0.0
4CAC88,6,5,0.0,0.0,1.0,0.0
348213,6,5,0.0,0.0,1.0,0.0
4CAE52,6,5,0.0,0.0,1.0,0.0
347454,6,5,0.0,0.0,1.0,0.0
4D2301,6,5,0.0,0.0,1.0,0.0
347307,6,5,0.0,0.0,1.0,0.0
3452C7,6,5,0.0,1.0,1.0,1.0
AC21AF,6,5,0.0,0.0,1.0,0.0
3451D3,6,5,0.0,0.0,1.0,0.0
48C2A3,6,5,0.0,0.0,1.0,0.0
4951D9,7,5,0.0,0.0,1.0,0.0
3451D3,7,5,0.0,0.0,1.0,0.0
4B027D,7,5,0.0,0.0,1.0,0.0
345218,7,5,0.0,0.0,1.0,0.0
3C6472,7,5,0.0,0.0,1.0,0.0
347191,7,5,0.0,0.0,1.0,0.0
4D2103,15,5,0.0,0.0,1.0,0.0
3473C4,15,5,0.0,0.0,1.0,0.0
4D2278,15,5,0.0,0.0,1.0,0.0
347306,15,5,0.0,0.0,1.0,0.0
342353,15,5,1.0,1.0,0.0,1.0
06A2DE,15,5,0.0,0.0,1.0,0.0
4BB843,15,5,0.0,0.0,1.0,0.0
345251,15,5,0.0,1.0,1.0,1.0
344699,15,5,0.0,0.0,1.0,0.0
347646,15,5,0.0,0.0,1.0,0.0
484C5A,16,5,0.0,0.0,1.0,0.0
45AB4E,16,5,0.0,0.0,1.0,0.0
346181,16,5,0.0,0.0,1.0,0.0
4CA8E7,16,5,0.0,0.0,1.0,0.0
34628D,16,5,0.0,0.0,1.0,0.0
341545,16,5,0.0,0.0,1.0,0.0
3532CE,16,5,0.0,0.0,1.0,0.0
49514A,16,5,0.0,0.0,1.0,0.0
4853D2,17,5,0.0,0.0,1.0,0.0
4BB28D,17,5,0.0,0.0,1.0,0.0
440031,17,5,0.0,0.0,1.0,0.0
4CAA5A,17,5,0.0,0.0,1.0,0.0
502D7D,17,5,0.0,0.0,1.0,0.0
345692,17,5,0.0,0.0,1.0,0.0
3964F0,17,5,0.0,0.0,1.0,0.0
4CAC36,18,5,0.0,0.0,1.0,0.0
44D1B3,18,5,0.0,0.0,1.0,0.0
47880F,18,5,0.0,0.0,1.0,0.0
4D227F,18,5,0.0,0.0,1.0,0.0
406D95,18,5,0.0,0.0,1.0,0.0
345215,18,5,0.0,0.0,1.0,0.0
02007A,18,5,0.0,0.0,1.0,0.0
4AB5AE,9,4,0.0,0.0,1.0,0.0
4D23B6,9,4,0.0,0.0,1.0,0.0
440CA9,9,4,0.0,0.0,1.0,0.0
4BB86B,9,4,0.0,0.0,1.0,0.0
4952CB,9,4,0.0,0.0,1.0,0.0
4BB208,9,4,0.0,0.0,1.0,0.0
020177,9,4,0.0,0.0,1.0,0.0
4CAE52,10,4,0.0,0.0,1.0,0.0
495290,10,4,0.0,0.0,1.0,0.0
4CAA59,10,4,0.0,0.0,1.0,0.0
347307,10,4,0.0,0.0,1.0,0.0
3475D6,10,4,0.0,0.0,1.0,0.0
4CA80E,10,4,0.0,0.0,1.0,0.0
4CA566,10,4,0.0,0.0,1.0,0.0
40756A,10,4,0.0,0.0,1.0,0.0
3445D8,10,4,0.0,0.0,1.0,0.0
4CAD2A,10,4,0.0,0.0,1.0,0.0
