Hora,Precipitación,Temperatura,Humedad,Viento,Dirección,Viento máximo,Dirección viento máximo,Temperatura mínima,Temperatura máxima,Fecha
06:00,"0,00","5,70","100,00","1,20",Sureste 120°,"2,10",Sureste 140°,"5,60","5,80",2025-03-10
07:00,"0,10","5,80","100,00","1,90",Sureste 140°,"2,60",Sureste 130°,"5,80","5,80",2025-03-10
08:00,"0,10","6,00","100,00","1,30",Sureste 130°,"3,60",Sureste 140°,"5,80","6,00",2025-03-10
09:00,"0,00","6,60","98,00","2,00",Sureste 150°,"4,60",Sur 160°,"6,00","6,60",2025-03-10
10:00,"0,00","7,20","94,00","2,30",Sureste 150°,"4,60",Sur 180°,"6,70","7,20",2025-03-10
11:00,"0,00","8,40","88,00","4,10",Sureste 150°,"5,70",Sur 170°,"7,20","8,80",2025-03-10
12:00,"0,00","9,30","79,00","2,60",Sureste 150°,"8,20",Sur 180°,"8,60","9,50",2025-03-10
13:00,"0,00","9,80","73,00","3,60",Sur 170°,"7,70",Sur 190°,"9,20","9,90",2025-03-10
14:00,"0,00","10,50","73,00","3,80",Sur 170°,"9,30",Sur 190°,"9,40","10,90",2025-03-10
15:00,"0,00","10,90","69,00","4,10",Sur 160°,"9,30",Suroeste 210°,"10,90","11,50",2025-03-10
16:00,"0,00","11,60","65,00","3,20",Sureste 120°,"7,20",Sur 170°,"10,90","11,70",2025-03-10
17:00,"0,00","11,40","67,00","3,60",Sureste 140°,"6,70",Sur 160°,"11,20","11,50",2025-03-10
18:00,"0,00","10,60","75,00","3,20",Sureste 120°,"7,70",Sur 160°,"10,60","11,50",2025-03-10
19:00,"1,00","9,70","94,00","2,80",Sureste 120°,"6,70",Sureste 140°,"9,50","10,60",2025-03-10
20:00,"3,40","9,20","99,00","4,40",Sureste 140°,"6,70",Sur 170°,"9,20","9,50",2025-03-10
21:00,"2,80","8,60","90,00","8,20",Sur 190°,"14,40",Sur 180°,"8,50","9,20",2025-03-10
22:00,"0,00","8,20","96,00","4,10",Sur 190°,"8,20",Sur 190°,"8,20","8,50",2025-03-10
23:00,"0,00","7,80","93,00","4,20",Sur 160°,"8,20",Sur 170°,"7,80","8,20",2025-03-10
00:00,"0,00","7,60","97,00","1,50",Noroeste 330°,"3,60",Norte 350°,"7,60","8,30",2025-03-11
01:00,"0,00","7,40","93,00","2,90",Sur 170°,"5,70",Sur 170°,"7,30","7,50",2025-03-11
03:00,"0,00","7,60","97,00","3,40",Sur 160°,"5,70",Sur 160°,"7,40","7,60",2025-03-11
04:00,"1,40","7,70","98,00","2,40",Sur 170°,"5,10",Suroeste 210°,"7,60","7,70",2025-03-11
05:00,"3,50","7,50","99,00","2,70",Sur 160°,"4,10",Sur 200°,"7,50","7,60",2025-03-11
06:00,"1,20","7,40","100,00","0,80",Este 80°,"3,60",Sur 160°,"7,40","7,50",2025-03-11
07:00,"0,50","7,30","100,00","1,00",Este 110°,"2,60",Sureste 120°,"7,30","7,40",2025-03-11
08:00,"2,60","7,40","100,00","0,00",,"3,60",Sur 190°,"7,30","7,40",2025-03-11
09:00,"0,40","7,40","100,00","0,60",Norte 350°,"3,10",Sur 170°,"7,30","7,50",2025-03-11
10:00,"1,80","8,10","100,00","1,30",Este 100°,"2,60",Este 110°,"7,50","8,30",2025-03-11
11:00,"1,10","8,70","99,00","0,60",Sur 190°,"3,10",Sur 190°,"8,20","8,90",2025-03-11
12:00,"0,20","9,50","96,00","4,80",Sur 190°,"8,20",Sur 190°,"8,60","9,80",2025-03-11
13:00,"0,70","9,70","95,00","5,80",Sur 170°,"14,40",Sur 180°,"9,60","10,30",2025-03-11
14:00,"0,00","11,20","80,00","5,30",Sur 200°,"10,80",Suroeste 210°,"9,90","11,60",2025-03-11
15:00,"0,50","8,60","91,00","1,80",Norte 340°,"12,90",Oeste 250°,"8,60","11,10",2025-03-11
16:00,"0,00","10,60","86,00","0,90",Sur 180°,"3,10",Sur 190°,"8,70","10,80",2025-03-11
17:00,"0,00","11,10","75,00","3,70",Oeste 270°,"7,20",Oeste 250°,"10,70","11,30",2025-03-11
18:00,"0,00","11,30","74,00","3,80",Suroeste 220°,"7,70",Suroeste 230°,"10,80","11,30",2025-03-11
19:00,"0,00","10,80","77,00","2,80",Sur 200°,"6,70",Sur 190°,"10,60","11,20",2025-03-11
20:00,"0,00","9,80","82,00","2,70",Suroeste 240°,"5,10",Suroeste 240°,"9,70","10,70",2025-03-11
21:00,"0,00","9,60","86,00","2,70",Suroeste 240°,"4,10",Suroeste 220°,"9,40","9,60",2025-03-11
22:00,"0,00","9,30","87,00","1,70",Oeste 260°,"4,60",Oeste 250°,"9,30","9,60",2025-03-11
23:00,"0,00","8,50","93,00","2,10",Norte 340°,"2,60",Norte 350°,"8,40","9,30",2025-03-11
00:00,"0,00","8,60","77,00","4,80",Suroeste 230°,"7,20",Suroeste 240°,"8,60","8,70",2025-03-12
01:00,"0,00","6,30","99,00","1,00",Sureste 130°,"2,10",Este 90°,"6,10","7,50",2025-03-12
02:00,"0,00","6,00","100,00","1,90",Suroeste 220°,"3,60",Suroeste 220°,"5,50","6,10",2025-03-12
03:00,"0,00","5,00","100,00","1,90",Sur 180°,"3,60",Noreste 50°,"4,90","6,20",2025-03-12
04:00,"0,00","4,90","100,00","1,40",Este 70°,"3,10",Sur 200°,"4,80","5,30",2025-03-12
05:00,"0,00","4,00","100,00","0,00",,"2,60",Norte 360°,"3,90","4,90",2025-03-12
06:00,"0,00","3,10","100,00","1,00",Este 100°,"2,60",Este 90°,"2,90","3,80",2025-03-12
07:00,"0,00","3,10","100,00","1,50",Sureste 120°,"2,60",Sureste 120°,"2,80","3,50",2025-03-12
08:00,"0,00","2,90","100,00","1,00",Sureste 150°,"2,10",Sureste 150°,"2,70","3,30",2025-03-12
09:00,"0,00","5,70","100,00","0,60",Este 100°,"2,10",Este 100°,"3,10","6,00",2025-03-12
10:00,"0,00","8,50","95,00","0,40",Este 110°,"3,10",Sureste 140°,"5,60","8,60",2025-03-12
11:00,"0,00","11,10","74,00","4,30",Suroeste 230°,"8,20",Suroeste 230°,"8,40","11,20",2025-03-12
12:00,"0,00","11,30","76,00","4,00",Sur 200°,"11,80",Suroeste 220°,"10,90","11,50",2025-03-12
13:00,"0,00","12,10","70,00","4,10",Suroeste 220°,"10,80",Suroeste 210°,"10,60","12,30",2025-03-12
14:00,"0,00","12,40","69,00","5,40",Sur 200°,"11,30",Suroeste 220°,"11,50","12,80",2025-03-12
15:00,"0,00","13,70","65,00","6,30",Suroeste 220°,"13,40",Sur 200°,"12,20","13,80",2025-03-12
16:00,"0,00","12,90","66,00","6,80",Suroeste 210°,"11,80",Suroeste 220°,"12,70","13,90",2025-03-12
17:00,"0,00","12,10","65,00","6,50",Suroeste 220°,"14,90",Suroeste 220°,"12,00","12,80",2025-03-12
18:00,"0,00","11,60","64,00","8,50",Suroeste 230°,"11,30",Suroeste 230°,"11,40","12,40",2025-03-12
19:00,"0,00","10,20","72,00","7,80",Suroeste 230°,"12,40",Suroeste 230°,"10,20","11,40",2025-03-12
20:00,"0,00","10,00","71,00","6,50",Suroeste 230°,"11,30",Oeste 260°,"9,90","10,20",2025-03-12
21:00,"0,00","9,60","73,00","6,20",Suroeste 240°,"10,80",Oeste 250°,"9,50","9,90",2025-03-12
22:00,"0,00","9,20","73,00","2,40",Suroeste 230°,"8,80",Suroeste 230°,"9,10","9,50",2025-03-12
23:00,"0,00","8,80","75,00","4,90",Suroeste 230°,"6,70",Suroeste 230°,"8,70","9,10",2025-03-12
00:00,"0,60","4,50","95,00","4,20",Noreste 30°,"9,30",Noreste 30°,"4,50","5,00",2025-03-13
01:00,"0,00","8,70","77,00","1,30",Este 110°,"7,20",Oeste 250°,"8,60","8,80",2025-03-13
02:00,"0,00","8,30","81,00","3,50",Suroeste 230°,"6,70",Suroeste 220°,"8,30","8,50",2025-03-13
03:00,"0,00","7,70","85,00","3,20",Sur 170°,"4,10",Sur 170°,"7,60","8,30",2025-03-13
04:00,"0,00","5,90","91,00","3,30",Sureste 150°,"5,10",Sur 170°,"5,80","7,60",2025-03-13
05:00,"0,00","5,80","94,00","2,10",Sureste 130°,"4,10",Sur 160°,"5,60","5,90",2025-03-13
06:00,"0,00","5,90","91,00","2,20",Sur 170°,"4,10",Sur 180°,"5,50","5,90",2025-03-13
07:00,"0,00","5,10","96,00","1,90",Sureste 130°,"2,60",Sureste 130°,"5,00","5,90",2025-03-13
08:00,"0,00","4,80","97,00","0,70",Este 110°,"3,60",Sureste 150°,"4,80","5,10",2025-03-13
09:00,"0,00","5,80","97,00","0,30",Noreste 30°,"2,10",Noreste 40°,"4,80","6,00",2025-03-13
10:00,"0,00","7,30","83,00","0,40",Sureste 120°,"2,10",Suroeste 210°,"6,10","7,30",2025-03-13
11:00,"0,00","8,10","80,00","0,90",Este 70°,"2,60",Este 110°,"7,30","8,10",2025-03-13
12:00,"0,00","9,30","77,00","1,90",Norte 20°,"3,10",Noreste 30°,"8,20","9,40",2025-03-13
13:00,"0,00","10,40","74,00","1,90",Noreste 50°,"3,60",Este 70°,"9,30","10,40",2025-03-13
14:00,"0,00","11,60","71,00","2,00",Sur 170°,"3,60",Sur 180°,"10,50","11,70",2025-03-13
15:00,"0,00","11,80","67,00","1,70",Norte 360°,"3,10",Norte 350°,"11,40","12,20",2025-03-13
16:00,"0,00","12,10","66,00","0,70",Este 90°,"3,60",Noreste 40°,"11,90","12,30",2025-03-13
17:00,"0,00","11,20","70,00","6,50",Sur 170°,"8,80",Sur 180°,"10,60","12,30",2025-03-13
18:00,"0,00","9,20","80,00","5,80",Sur 180°,"9,80",Sur 180°,"9,20","10,40",2025-03-13
19:00,"0,00","9,00","81,00","3,70",Suroeste 230°,"10,30",Sur 180°,"8,80","9,20",2025-03-13
20:00,"0,60","7,00","91,00","2,20",Norte 350°,"7,70",Noroeste 330°,"7,00","8,60",2025-03-13
21:00,"1,10","6,40","94,00","3,70",Norte 350°,"6,20",Norte 350°,"6,40","7,00",2025-03-13
22:00,"0,10","6,20","96,00","3,40",Norte 360°,"6,70",Norte 360°,"6,10","6,40",2025-03-13
23:00,"0,20","5,10","95,00","4,10",Norte 350°,"7,20",Norte 360°,"5,10","6,10",2025-03-13
00:00,"0,00","2,90","71,00","2,70",Norte 340°,"4,10",Norte 340°,"2,90","3,70",2025-03-14
01:00,"0,20","4,50","97,00","2,10",Norte 10°,"8,20",Norte 20°,"4,30","4,50",2025-03-14
02:00,"0,00","4,30","87,00","3,80",Noreste 30°,"7,70",Noreste 30°,"4,30","4,50",2025-03-14
03:00,"0,00","4,30","84,00","2,80",Norte 20°,"7,20",Noreste 30°,"4,30","4,30",2025-03-14
04:00,"0,00","4,30","84,00","2,40",Norte 10°,"6,20",Norte 360°,"4,30","4,30",2025-03-14
05:00,"0,00","4,30","77,00","4,50",Noreste 40°,"8,80",Norte 10°,"4,30","4,30",2025-03-14
06:00,"0,00","4,30","75,00","4,10",Noreste 40°,"8,80",Este 70°,"4,30","4,30",2025-03-14
07:00,"0,00","4,30","72,00","4,20",Noreste 50°,"8,20",Noreste 50°,"4,20","4,30",2025-03-14
08:00,"0,00","4,20","70,00","4,70",Noreste 40°,"10,30",Noreste 40°,"4,20","4,30",2025-03-14
09:00,"0,00","4,50","68,00","5,00",Noreste 40°,"10,80",Noreste 50°,"4,20","4,50",2025-03-14
10:00,"0,00","5,30","65,00","4,70",Norte 20°,"9,30",Este 70°,"4,60","5,40",2025-03-14
11:00,"0,00","6,80","60,00","4,90",Noreste 30°,"10,30",Noreste 30°,"5,40","6,80",2025-03-14
12:00,"0,00","8,70","53,00","5,00",Noreste 30°,"9,80",Noreste 40°,"6,70","8,80",2025-03-14
13:00,"0,00","9,60","52,00","4,30",Noreste 40°,"8,80",Noreste 40°,"8,50","9,90",2025-03-14
14:00,"0,00","9,60","54,00","3,30",Norte 20°,"7,20",Norte 350°,"9,10","9,90",2025-03-14
15:00,"0,00","10,00","53,00","3,20",Noreste 30°,"7,20",Noreste 60°,"9,40","10,20",2025-03-14
16:00,"0,00","11,20","46,00","4,70",Norte 20°,"7,70",Norte 10°,"9,60","11,30",2025-03-14
17:00,"0,00","11,20","40,00","4,30",Norte 20°,"8,80",Noreste 30°,"10,90","11,40",2025-03-14
18:00,"0,00","9,30","42,00","4,00",Norte 360°,"8,80",Norte 360°,"9,10","11,20",2025-03-14
19:00,"0,00","7,80","47,00","3,30",Norte 350°,"6,20",Norte 360°,"7,70","9,10",2025-03-14
20:00,"0,00","6,40","56,00","3,40",Norte 340°,"4,60",Noroeste 320°,"6,30","7,70",2025-03-14
21:00,"0,00","6,00","56,00","4,50",Norte 340°,"7,70",Norte 340°,"5,90","6,30",2025-03-14
22:00,"0,00","4,90","59,00","3,00",Norte 10°,"6,20",Norte 10°,"4,90","5,90",2025-03-14
23:00,"0,00","3,60","65,00","2,60",Noroeste 330°,"6,70",Norte 360°,"3,50","5,00",2025-03-14
00:00,"0,00","5,60","73,00","0,30",Este 70°,"2,10",Este 70°,"5,10","5,70",2025-03-15
01:00,"0,00","2,50","71,00","2,10",Norte 350°,"4,60",Norte 340°,"2,40","2,90",2025-03-15
02:00,"0,00","1,00","80,00","1,50",Norte 340°,"3,10",Noroeste 310°,"0,90","2,40",2025-03-15
03:00,"0,00","0,60","79,00","0,90",Oeste 290°,"2,10",Norte 350°,"0,50","1,10",2025-03-15
04:00,"0,00","0,30","82,00","0,80",Sur 160°,"2,10",Sur 160°,"0,20","0,60",2025-03-15
05:00,"0,00","-0,70","88,00","0,60",Sur 160°,"2,10",Sureste 130°,"-0,80","0,30",2025-03-15
06:00,"0,00","-1,10","94,00","1,80",Noreste 60°,"2,60",Noreste 50°,"-1,20","-0,80",2025-03-15
07:00,"0,00","-1,50","94,00","0,90",Sureste 140°,"1,50",Sureste 130°,"-1,60","-1,00",2025-03-15
08:00,"0,00","-1,60","96,00","0,00",,"2,10",Sureste 140°,"-1,70","-1,40",2025-03-15
09:00,"0,00","1,10","87,00","0,00",,"1,50",Noreste 50°,"-1,50","1,30",2025-03-15
10:00,"0,00","4,00","73,00","1,20",Oeste 270°,"3,60",Suroeste 230°,"1,30","4,50",2025-03-15
11:00,"0,00","6,00","63,00","1,40",Sur 200°,"3,60",Suroeste 210°,"4,40","6,10",2025-03-15
12:00,"0,00","7,90","50,00","1,20",Sureste 130°,"4,10",Sur 170°,"6,20","8,00",2025-03-15
13:00,"0,00","8,70","48,00","1,90",Sur 200°,"4,60",Suroeste 210°,"7,50","8,90",2025-03-15
14:00,"0,00","8,60","47,00","3,50",Suroeste 230°,"8,20",Oeste 250°,"8,40","8,80",2025-03-15
15:00,"0,00","10,80","43,00","3,90",Sur 200°,"9,30",Suroeste 220°,"8,80","11,20",2025-03-15
16:00,"0,00","9,90","44,00","3,40",Suroeste 240°,"9,30",Suroeste 230°,"9,80","10,30",2025-03-15
17:00,"0,00","9,60","45,00","4,50",Suroeste 240°,"8,80",Suroeste 230°,"9,60","10,00",2025-03-15
18:00,"0,00","9,40","47,00","3,40",Oeste 270°,"7,70",Suroeste 230°,"9,40","9,70",2025-03-15
19:00,"0,00","9,10","47,00","3,90",Oeste 280°,"5,70",Oeste 270°,"9,00","9,40",2025-03-15
20:00,"0,00","7,60","61,00","2,40",Norte 360°,"5,10",Noroeste 310°,"7,40","9,00",2025-03-15
21:00,"0,00","6,70","66,00","1,70",Norte 360°,"4,10",Norte 360°,"6,70","7,40",2025-03-15
22:00,"0,00","6,10","69,00","1,00",Norte 10°,"2,10",Norte 10°,"6,10","6,70",2025-03-15
23:00,"0,00","5,30","75,00","0,70",Noreste 50°,"1,50",Este 100°,"5,20","6,10",2025-03-15
00:00,"0,00","5,00","70,00","0,00",,"2,10",Este 80°,"4,90","6,00",2025-03-16
01:00,"0,00","5,70","76,00","1,50",Sureste 140°,"2,10",Sureste 150°,"5,50","5,80",2025-03-16
02:00,"0,00","5,70","78,00","1,40",Noreste 50°,"2,60",Este 80°,"5,70","5,90",2025-03-16
03:00,"0,00","5,30","80,00","0,50",Este 70°,"2,60",Noreste 50°,"5,00","5,70",2025-03-16
04:00,"0,00","5,30","80,00","1,00",Este 80°,"2,60",Noreste 50°,"5,30","5,40",2025-03-16
05:00,"0,00","5,20","82,00","1,30",Este 100°,"2,60",Este 100°,"5,20","5,30",2025-03-16
06:00,"0,20","5,20","93,00","1,10",Sureste 120°,"2,60",Este 100°,"5,20","5,20",2025-03-16
07:00,"2,60","5,00","88,00","2,90",Sur 190°,"5,70",Sur 180°,"5,00","5,50",2025-03-16
08:00,"1,50","5,00","95,00","2,10",Sur 160°,"4,10",Suroeste 210°,"4,90","5,00",2025-03-16
09:00,"0,70","5,30","88,00","1,60",Oeste 280°,"4,60",Oeste 260°,"5,00","5,30",2025-03-16
10:00,"0,00","5,70","92,00","2,80",Sur 200°,"6,20",Suroeste 220°,"5,30","5,80",2025-03-16
11:00,"0,00","6,30","85,00","4,30",Oeste 260°,"9,80",Suroeste 210°,"5,80","6,30",2025-03-16
12:00,"0,00","7,00","80,00","5,50",Oeste 260°,"7,70",Oeste 270°,"6,20","7,10",2025-03-16
13:00,"0,00","8,60","69,00","3,70",Oeste 280°,"7,70",Oeste 270°,"6,90","8,70",2025-03-16
14:00,"0,00","9,80","64,00","2,70",Oeste 290°,"7,20",Oeste 250°,"8,70","10,00",2025-03-16
15:00,"0,00","9,70","66,00","1,80",Norte 350°,"6,20",Norte 360°,"9,30","10,20",2025-03-16
16:00,"0,00","9,80","65,00","4,00",Norte 10°,"7,70",Norte 360°,"9,70","12,10",2025-03-16
17:00,"0,00","10,80","59,00","0,40",Oeste 250°,"7,70",Norte 350°,"9,80","11,00",2025-03-16
18:00,"0,00","11,20","59,00","1,40",Sureste 150°,"3,60",Sur 160°,"10,30","11,30",2025-03-16
19:00,"0,00","8,90","56,00","2,80",Norte 10°,"4,60",Norte 360°,"8,80","11,20",2025-03-16
20:00,"0,00","6,90","69,00","0,30",Norte 350°,"3,10",Norte 360°,"6,60","8,80",2025-03-16
21:00,"0,00","7,70","51,00","2,10",Oeste 250°,"4,10",Oeste 280°,"6,60","7,70",2025-03-16
22:00,"0,00","6,90","56,00","2,50",Noroeste 330°,"4,60",Oeste 270°,"6,90","7,70",2025-03-16
23:00,"0,00","6,10","64,00","0,50",Norte 20°,"2,60",Norte 360°,"6,00","6,90",2025-03-16
00:00,"0,50","7,90","96,00","3,20",Sureste 140°,"7,20",Sureste 130°,"7,80","8,20",2025-03-17
01:00,"0,00","3,90","78,00","1,90",Norte 10°,"2,60",Norte 20°,"3,90","4,80",2025-03-17
02:00,"0,00","3,90","77,00","3,00",Norte 340°,"4,10",Norte 340°,"3,80","4,00",2025-03-17
03:00,"0,00","3,50","79,00","2,90",Noroeste 330°,"4,10",Norte 340°,"3,50","3,80",2025-03-17
04:00,"0,00","3,40","82,00","1,70",Norte 350°,"4,60",Noroeste 330°,"3,40","3,50",2025-03-17
05:00,"0,00","3,80","82,00","0,40",Norte 10°,"3,60",Norte 340°,"3,40","3,80",2025-03-17
06:00,"0,00","3,90","79,00","3,50",Norte 350°,"4,60",Norte 350°,"3,80","4,00",2025-03-17
07:00,"0,00","3,80","80,00","2,70",Norte 350°,"4,60",Norte 350°,"3,80","3,90",2025-03-17
08:00,"0,00","4,00","81,00","2,60",Norte 350°,"5,10",Norte 350°,"3,80","4,00",2025-03-17
09:00,"0,00","4,00","89,00","2,70",Norte 350°,"3,60",Norte 360°,"4,00","4,10",2025-03-17
10:00,"0,00","4,40","95,00","3,00",Norte 350°,"3,60",Norte 350°,"4,00","4,50",2025-03-17
11:00,"0,70","4,60","100,00","3,60",Norte 340°,"4,60",Norte 350°,"4,30","4,70",2025-03-17
12:00,"0,10","5,20","100,00","4,20",Norte 350°,"5,70",Norte 350°,"4,70","5,30",2025-03-17
13:00,"0,00","5,80","96,00","3,70",Norte 350°,"5,10",Norte 10°,"5,30","5,90",2025-03-17
14:00,"0,00","6,40","95,00","4,10",Norte 350°,"5,70",Norte 350°,"5,90","6,50",2025-03-17
15:00,"0,50","6,50","97,00","3,50",Norte 340°,"5,70",Norte 360°,"6,40","6,50",2025-03-17
16:00,"0,60","6,90","100,00","3,30",Norte 340°,"4,60",Norte 340°,"6,40","6,90",2025-03-17
17:00,"0,00","7,50","100,00","3,90",Norte 340°,"5,10",Norte 340°,"6,90","7,50",2025-03-17
18:00,"0,00","7,90","96,00","3,80",Norte 340°,"5,70",Norte 340°,"7,50","8,00",2025-03-17
19:00,"0,00","7,80","97,00","2,70",Norte 350°,"5,10",Norte 350°,"7,80","8,00",2025-03-17
20:00,"0,10","7,80","99,00","2,10",Norte 360°,"4,60",Norte 340°,"7,80","7,80",2025-03-17
21:00,"0,00","7,90","100,00","1,60",Norte 360°,"3,10",Noroeste 320°,"7,80","7,90",2025-03-17
22:00,"0,00","9,00","87,00","6,50",Sureste 130°,"9,30",Sureste 120°,"7,90","9,00",2025-03-17
23:00,"0,60","8,30","94,00","5,20",Sureste 130°,"8,80",Sureste 130°,"8,20","9,00",2025-03-17
00:00,"0,00","9,50","100,00","1,80",Sur 170°,"4,10",Sur 170°,"9,40","9,50",2025-03-18
01:00,"0,10","7,70","97,00","2,40",Este 110°,"5,70",Sureste 140°,"7,70","7,80",2025-03-18
02:00,"0,30","7,50","98,00","2,10",Este 110°,"3,60",Sureste 130°,"7,50","7,70",2025-03-18
03:00,"0,90","7,40","98,00","2,70",Este 110°,"6,20",Este 90°,"7,40","7,50",2025-03-18
04:00,"1,70","7,30","98,00","2,40",Sureste 120°,"6,70",Sureste 120°,"7,30","7,40",2025-03-18
05:00,"4,70","7,10","100,00","1,20",Este 70°,"3,60",Sureste 120°,"7,10","7,30",2025-03-18
06:00,"1,20","7,10","100,00","2,00",Este 110°,"4,10",Este 90°,"7,00","7,10",2025-03-18
07:00,"1,70","7,20","100,00","1,10",Este 70°,"3,60",Este 90°,"7,10","7,20",2025-03-18
08:00,"0,30","7,30","100,00","1,00",Noreste 30°,"2,60",Noreste 50°,"7,20","7,30",2025-03-18
09:00,"2,10","7,60","100,00","0,30",Norte 10°,"2,60",Norte 350°,"7,30","7,60",2025-03-18
10:00,"1,70","8,40","97,00","4,40",Sureste 130°,"6,70",Sureste 140°,"7,60","8,40",2025-03-18
11:00,"0,60","9,10","96,00","5,30",Sureste 130°,"9,30",Sureste 120°,"8,40","9,10",2025-03-18
12:00,"1,60","9,40","95,00","5,30",Sureste 130°,"8,80",Sureste 140°,"9,10","9,50",2025-03-18
13:00,"0,80","10,10","94,00","4,80",Sureste 120°,"8,20",Sureste 130°,"9,40","10,20",2025-03-18
14:00,"1,20","9,80","96,00","5,70",Sureste 130°,"8,80",Sureste 130°,"9,80","10,20",2025-03-18
15:00,"2,50","9,80","99,00","3,20",Sureste 120°,"7,70",Sureste 140°,"9,70","9,80",2025-03-18
16:00,"0,30","10,80","99,00","3,00",Sureste 150°,"6,70",Sur 170°,"9,80","10,90",2025-03-18
17:00,"0,50","12,70","87,00","4,50",Sur 190°,"10,30",Suroeste 210°,"10,90","12,70",2025-03-18
18:00,"0,00","12,20","86,00","4,10",Suroeste 210°,"10,30",Suroeste 210°,"11,90","12,60",2025-03-18
19:00,"0,00","11,50","89,00","6,50",Sur 190°,"9,30",Suroeste 240°,"11,40","12,10",2025-03-18
20:00,"0,00","10,80","92,00","4,90",Sur 190°,"11,80",Suroeste 220°,"10,80","11,30",2025-03-18
21:00,"0,00","9,80","96,00","3,10",Sur 170°,"6,20",Sur 170°,"9,70","10,80",2025-03-18
22:00,"0,00","9,90","97,00","3,30",Sur 180°,"7,20",Sur 170°,"9,60","9,90",2025-03-18
23:00,"0,00","9,40","99,00","3,20",Sureste 150°,"7,70",Suroeste 220°,"9,40","9,90",2025-03-18
00:00,"0,00","11,80","72,00","4,90",Sureste 120°,"10,30",Sureste 130°,"11,70","12,60",2025-03-19
01:00,"0,00","9,80","99,00","1,50",Sureste 150°,"3,10",Sur 160°,"9,50","9,80",2025-03-19
02:00,"0,00","8,80","98,00","2,00",Sureste 130°,"4,10",Sureste 130°,"8,80","9,70",2025-03-19
03:00,"0,00","8,50","100,00","2,60",Sureste 120°,"4,10",Sureste 130°,"8,50","8,90",2025-03-19
04:00,"0,00","7,40","100,00","1,10",Sureste 120°,"3,60",Sureste 130°,"7,40","8,50",2025-03-19
05:00,"0,00","7,90","100,00","0,30",Este 90°,"2,10",Este 70°,"7,40","7,90",2025-03-19
06:00,"0,00","8,10","100,00","3,20",Sureste 140°,"4,10",Sureste 140°,"8,00","8,10",2025-03-19
07:00,"0,00","8,10","96,00","5,40",Sureste 140°,"7,70",Sureste 140°,"8,10","8,10",2025-03-19
08:00,"0,00","8,20","96,00","3,60",Sureste 130°,"6,70",Sureste 150°,"8,10","8,20",2025-03-19
09:00,"0,00","8,70","94,00","2,30",Sureste 130°,"5,10",Sureste 130°,"8,20","8,80",2025-03-19
10:00,"0,00","9,90","89,00","3,20",Sureste 140°,"5,10",Sur 160°,"8,80","10,00",2025-03-19
11:00,"0,00","11,00","82,00","4,00",Sureste 120°,"6,70",Sureste 130°,"10,00","11,00",2025-03-19
12:00,"0,00","12,00","77,00","5,00",Sureste 150°,"10,30",Sur 160°,"11,00","12,00",2025-03-19
13:00,"0,00","14,30","68,00","6,20",Sureste 130°,"9,80",Sureste 120°,"12,10","14,40",2025-03-19
14:00,"0,00","15,90","61,00","7,10",Sureste 150°,"10,80",Sur 170°,"14,20","16,40",2025-03-19
15:00,"0,00","16,10","55,00","6,80",Sureste 150°,"11,30",Sur 180°,"15,30","16,50",2025-03-19
16:00,"0,00","16,60","54,00","6,30",Sureste 140°,"11,30",Sureste 140°,"16,20","17,00",2025-03-19
17:00,"0,00","16,70","53,00","5,80",Sureste 150°,"10,30",Sureste 150°,"16,20","17,20",2025-03-19
18:00,"0,00","16,40","56,00","4,80",Sureste 120°,"9,80",Sur 180°,"16,10","17,00",2025-03-19
19:00,"0,00","15,70","62,00","4,30",Sureste 120°,"8,20",Sureste 140°,"15,60","16,40",2025-03-19
20:00,"0,00","14,30","69,00","3,40",Este 110°,"7,70",Sureste 130°,"14,20","15,60",2025-03-19
21:00,"0,00","13,50","72,00","3,10",Este 110°,"7,20",Este 100°,"13,40","14,20",2025-03-19
22:00,"0,00","13,10","73,00","4,60",Sureste 120°,"8,20",Sureste 120°,"13,10","13,40",2025-03-19
23:00,"0,00","12,60","73,00","5,20",Sureste 120°,"11,30",Sureste 120°,"12,60","13,10",2025-03-19
00:00,"4,00","9,70","99,00","1,90",Este 110°,"4,10",Oeste 250°,"9,60","10,30",2025-03-20
01:00,"0,00","11,50","72,00","3,60",Este 110°,"8,20",Sureste 130°,"11,40","11,80",2025-03-20
02:00,"0,00","11,40","73,00","4,20",Este 110°,"9,30",Sureste 130°,"11,20","11,40",2025-03-20
03:00,"0,00","11,60","71,00","4,30",Este 110°,"8,20",Este 110°,"11,40","11,60",2025-03-20
04:00,"0,00","11,50","70,00","1,90",Este 80°,"9,80",Sureste 120°,"11,40","11,70",2025-03-20
05:00,"0,00","11,40","72,00","2,70",Sur 180°,"5,10",Sur 200°,"10,40","11,40",2025-03-20
06:00,"0,00","11,20","73,00","2,80",Norte 340°,"5,10",Sureste 140°,"11,20","11,80",2025-03-20
07:00,"0,00","12,00","69,00","2,60",Este 110°,"8,20",Sureste 120°,"11,20","12,10",2025-03-20
08:00,"0,00","12,10","71,00","5,30",Sureste 130°,"12,40",Sureste 140°,"11,80","12,20",2025-03-20
